Voltage; Resistencia; CO2 PPM;CO2 PPM1 ; RH; Temp
0,25161;18871,79487;406,23706;1885,80809;42,33799;27,08015
0,25161;18871,79487;406,23706;1885,80809;42,32998;27,08817
0,25161;18871,79487;406,23706;1885,80809;42,28745;27,09141
0,25161;18871,79487;406,23706;1885,80809;42,19084;27,08416
0,25161;18871,79487;406,23706;1885,80809;42,13085;27,07329
0,25161;18871,79487;406,23706;1885,80809;42,15956;27,07024
0,25161;18871,79487;406,23706;1885,80809;42,14535;27,07520
0,25161;18871,79487;406,23706;1885,80809;42,15059;27,07500
0,25161;18871,79487;406,23706;1885,80809;42,14525;27,07329
0,25161;18871,79487;406,23706;1885,80809;42,19284;27,07634
0,25161;18871,79487;406,23706;1885,80809;42,15984;27,08282
0,25161;18871,79487;406,23706;1885,80809;42,11960;27,08015
0,25161;18871,79487;406,23706;1885,80809;42,07983;27,08206
0,25161;18871,79487;406,23706;1885,80809;42,12198;27,08549
0,25161;18871,79487;406,23706;1885,80809;42,08632;27,08855
0,24839;19129,87013;391,24204;1739,15700;42,07211;27,08454
0,25161;18871,79487;406,23706;1885,80809;42,10520;27,09141
0,24839;19129,87013;391,24204;1739,15700;42,16146;27,09236
0,25161;18871,79487;406,23706;1885,80809;42,16814;27,10018
0,24839;19129,87013;391,24204;1739,15700;42,15031;27,10285
0,24839;19129,87013;391,24204;1739,15700;42,11760;27,10361
0,24839;19129,87013;391,24204;1739,15700;42,07153;27,10629
0,24839;19129,87013;391,24204;1739,15700;42,13114;27,11239
0,24839;19129,87013;391,24204;1739,15700;42,11950;27,11124
0,25161;18871,79487;406,23706;1885,80809;42,08965;27,10495
0,24839;19129,87013;391,24204;1739,15700;42,10100;27,10705
0,24839;19129,87013;391,24204;1739,15700;42,12313;27,11010
0,24839;19129,87013;391,24204;1739,15700;42,14964;27,11620
0,25161;18871,79487;406,23706;1885,80809;42,16270;27,11926
0,24839;19129,87013;391,24204;1739,15700;42,13362;27,12002
0,25161;18871,79487;406,23706;1885,80809;42,17358;27,11391
0,25161;18871,79487;406,23706;1885,80809;42,20371;27,12059
0,25161;18871,79487;406,23706;1885,80809;42,10720;27,11830
0,25161;18871,79487;406,23706;1885,80809;42,22212;27,12574
0,25161;18871,79487;406,23706;1885,80809;42,22460;27,13261
0,25161;18871,79487;406,23706;1885,80809;42,22946;27,13509
0,25161;18871,79487;406,23706;1885,80809;42,24358;27,14272
0,25161;18871,79487;406,23706;1885,80809;42,24339;27,14367
0,25161;18871,79487;406,23706;1885,80809;42,29803;27,13985
0,25161;18871,79487;406,23706;1885,80809;42,25702;27,13356
0,25161;18871,79487;406,23706;1885,80809;42,30442;27,12841
0,25161;18871,79487;406,23706;1885,80809;42,30385;27,12517
0,25161;18871,79487;406,23706;1885,80809;42,32397;27,11830
0,25161;18871,79487;406,23706;1885,80809;42,27037;27,10590
0,25161;18871,79487;406,23706;1885,80809;42,32311;27,10800
0,25161;18871,79487;406,23706;1885,80809;42,32693;27,11353
0,25161;18871,79487;406,23706;1885,80809;42,32540;27,11964
0,25161;18871,79487;406,23706;1885,80809;42,33446;27,12574
0,25161;18871,79487;406,23706;1885,80809;42,31281;27,12479
0,25161;18871,79487;406,23706;1885,80809;42,29469;27,11792
0,25161;18871,79487;406,23706;1885,80809;42,29488;27,12231
0,25161;18871,79487;406,23706;1885,80809;42,31348;27,12765
0,25161;18871,79487;406,23706;1885,80809;42,32492;27,13051
0,25161;18871,79487;406,23706;1885,80809;42,33017;27,13833
0,25161;18871,79487;406,23706;1885,80809;42,33179;27,13680
0,25161;18871,79487;406,23706;1885,80809;42,30623;27,14272
0,25161;18871,79487;406,23706;1885,80809;42,30757;27,14310
0,25161;18871,79487;406,23706;1885,80809;42,29727;27,14939
0,25161;18871,79487;406,23706;1885,80809;42,30518;27,15282
0,25161;18871,79487;406,23706;1885,80809;42,29288;27,15702
0,25161;18871,79487;406,23706;1885,80809;42,31234;27,15340
0,25161;18871,79487;406,23706;1885,80809;42,30366;27,16408
0,25161;18871,79487;406,23706;1885,80809;42,28239;27,16675
0,25161;18871,79487;406,23706;1885,80809;42,24701;27,16541
0,25161;18871,79487;406,23706;1885,80809;42,20057;27,16370
0,25161;18871,79487;406,23706;1885,80809;42,19408;27,15931
0,25161;18871,79487;406,23706;1885,80809;42,20123;27,15702
0,25161;18871,79487;406,23706;1885,80809;42,18912;27,16408
0,25161;18871,79487;406,23706;1885,80809;42,17510;27,15664
0,25161;18871,79487;406,23706;1885,80809;42,15908;27,15378
0,25161;18871,79487;406,23706;1885,80809;42,15202;27,15969
0,25161;18871,79487;406,23706;1885,80809;42,15269;27,15626
0,25161;18871,79487;406,23706;1885,80809;42,15555;27,15302
0,25161;18871,79487;406,23706;1885,80809;42,11712;27,14939
0,25161;18871,79487;406,23706;1885,80809;42,08584;27,14634
0,25161;18871,79487;406,23706;1885,80809;42,11226;27,15073
0,25161;18871,79487;406,23706;1885,80809;42,12999;27,15168
0,25161;18871,79487;406,23706;1885,80809;42,11082;27,15073
0,25161;18871,79487;406,23706;1885,80809;42,09404;27,14634
0,25161;18871,79487;406,23706;1885,80809;42,07640;27,13299
0,24839;19129,87013;391,24204;1739,15700;42,06057;27,12917
0,24839;19129,87013;391,24204;1739,15700;42,07792;27,12841
0,24839;19129,87013;391,24204;1739,15700;42,06800;27,13299
0,24839;19129,87013;391,24204;1739,15700;42,05761;27,13184
0,24839;19129,87013;391,24204;1739,15700;42,02099;27,12479
0,24839;19129,87013;391,24204;1739,15700;42,00115;27,12688
0,24839;19129,87013;391,24204;1739,15700;41,93630;27,11544
0,24839;19129,87013;391,24204;1739,15700;41,94603;27,11048
0,24839;19129,87013;391,24204;1739,15700;41,85467;27,10056
0,24839;19129,87013;391,24204;1739,15700;41,96262;27,08797
0,24839;19129,87013;391,24204;1739,15700;41,97416;27,07920
0,24839;19129,87013;391,24204;1739,15700;42,01202;27,08130
0,24839;19129,87013;391,24204;1739,15700;42,02070;27,07825
0,24839;19129,87013;391,24204;1739,15700;42,07764;27,08855
0,24839;19129,87013;391,24204;1739,15700;42,10062;27,09370
0,24839;19129,87013;391,24204;1739,15700;42,09881;27,10018
0,24839;19129,87013;391,24204;1739,15700;42,12799;27,10419
0,24839;19129,87013;391,24204;1739,15700;42,14897;27,10457
0,24839;19129,87013;391,24204;1739,15700;42,17396;27,11010
0,24839;19129,87013;391,24204;1739,15700;42,17606;27,11964
0,24839;19129,87013;391,24204;1739,15700;42,17081;27,11868
0,24839;19129,87013;391,24204;1739,15700;42,15965;27,11887
0,24839;19129,87013;391,24204;1739,15700;42,18330;27,11048
0,24839;19129,87013;391,24204;1739,15700;42,18378;27,11086
0,24839;19129,87013;391,24204;1739,15700;42,21907;27,11124
0,24839;19129,87013;391,24204;1739,15700;42,23528;27,11391
0,25161;18871,79487;406,23706;1885,80809;42,24520;27,11582
0,25161;18871,79487;406,23706;1885,80809;42,26570;27,12212
0,25161;18871,79487;406,23706;1885,80809;42,27333;27,12994
0,25161;18871,79487;406,23706;1885,80809;42,26351;27,13261
0,25161;18871,79487;406,23706;1885,80809;42,22660;27,13356
0,25161;18871,79487;406,23706;1885,80809;42,26875;27,13165
0,25161;18871,79487;406,23706;1885,80809;42,28687;27,13509
0,25161;18871,79487;406,23706;1885,80809;42,30089;27,13737
0,25161;18871,79487;406,23706;1885,80809;42,29193;27,13299
0,25161;18871,79487;406,23706;1885,80809;42,28773;27,13566
0,25161;18871,79487;406,23706;1885,80809;42,29460;27,13394
0,25161;18871,79487;406,23706;1885,80809;42,30452;27,13737
0,25161;18871,79487;406,23706;1885,80809;42,30309;27,14405
0,25161;18871,79487;406,23706;1885,80809;42,29498;27,14443
0,25161;18871,79487;406,23706;1885,80809;42,30042;27,14634
0,25161;18871,79487;406,23706;1885,80809;42,28783;27,15302
0,25161;18871,79487;406,23706;1885,80809;42,28535;27,15931
0,25161;18871,79487;406,23706;1885,80809;42,27276;27,16103
0,25161;18871,79487;406,23706;1885,80809;42,23194;27,15740
0,25161;18871,79487;406,23706;1885,80809;42,22374;27,16465
0,25161;18871,79487;406,23706;1885,80809;42,24796;27,16427
0,25161;18871,79487;406,23706;1885,80809;42,23804;27,16599
0,25161;18871,79487;406,23706;1885,80809;42,22422;27,17400
0,25161;18871,79487;406,23706;1885,80809;42,21659;27,17266
0,25161;18871,79487;406,23706;1885,80809;42,14811;27,17934
0,25161;18871,79487;406,23706;1885,80809;42,23270;27,18468
0,25161;18871,79487;406,23706;1885,80809;42,23862;27,19078
0,25161;18871,79487;406,23706;1885,80809;42,22918;27,19250
0,25161;18871,79487;406,23706;1885,80809;42,18683;27,19841
0,25161;18871,79487;406,23706;1885,80809;42,13133;27,18945
0,25161;18871,79487;406,23706;1885,80809;42,06285;27,17400
0,25161;18871,79487;406,23706;1885,80809;42,06514;27,16217
0,25161;18871,79487;406,23706;1885,80809;42,07220;27,15740
0,25161;18871,79487;406,23706;1885,80809;42,07296;27,15302
0,25161;18871,79487;406,23706;1885,80809;42,08393;27,15607
0,25161;18871,79487;406,23706;1885,80809;42,08422;27,15702
0,24839;19129,87013;391,24204;1739,15700;42,07821;27,14653
0,24839;19129,87013;391,24204;1739,15700;42,07439;27,13699
0,24839;19129,87013;391,24204;1739,15700;42,08021;27,13051
0,24839;19129,87013;391,24204;1739,15700;42,01651;27,12688
0,24839;19129,87013;391,24204;1739,15700;42,12580;27,12841
0,24839;19129,87013;391,24204;1739,15700;42,06047;27,13184
0,24839;19129,87013;391,24204;1739,15700;42,15193;27,14367
0,24839;19129,87013;391,24204;1739,15700;42,18531;27,14939
0,25161;18871,79487;406,23706;1885,80809;42,18950;27,15626
0,25161;18871,79487;406,23706;1885,80809;42,19227;27,16370
0,25161;18871,79487;406,23706;1885,80809;42,19942;27,16808
0,25161;18871,79487;406,23706;1885,80809;42,20715;27,17571
0,25161;18871,79487;406,23706;1885,80809;42,21592;27,17819
0,25161;18871,79487;406,23706;1885,80809;42,19437;27,18239
0,24839;19129,87013;391,24204;1739,15700;42,19942;27,18182
0,25161;18871,79487;406,23706;1885,80809;42,19723;27,17857
0,25161;18871,79487;406,23706;1885,80809;42,22307;27,18773
0,25161;18871,79487;406,23706;1885,80809;42,21344;27,18811
0,25161;18871,79487;406,23706;1885,80809;42,22059;27,19154
0,25161;18871,79487;406,23706;1885,80809;42,21678;27,19383
0,25161;18871,79487;406,23706;1885,80809;42,24291;27,19498
0,25161;18871,79487;406,23706;1885,80809;42,24558;27,19212
0,25161;18871,79487;406,23706;1885,80809;42,13428;27,18525
0,25161;18871,79487;406,23706;1885,80809;42,15326;27,18678
0,25161;18871,79487;406,23706;1885,80809;42,23022;27,18849
0,25161;18871,79487;406,23706;1885,80809;42,22622;27,18372
0,25161;18871,79487;406,23706;1885,80809;42,21382;27,18391
0,25161;18871,79487;406,23706;1885,80809;42,18864;27,18372
0,25161;18871,79487;406,23706;1885,80809;42,13095;27,17304
0,25161;18871,79487;406,23706;1885,80809;42,15765;27,17400
0,25161;18871,79487;406,23706;1885,80809;42,15040;27,17476
0,25161;18871,79487;406,23706;1885,80809;42,16290;27,17724
0,25161;18871,79487;406,23706;1885,80809;42,19389;27,18010
0,25161;18871,79487;406,23706;1885,80809;42,20810;27,18773
0,25161;18871,79487;406,23706;1885,80809;42,22984;27,18868
0,25161;18871,79487;406,23706;1885,80809;42,20152;27,19154
0,25161;18871,79487;406,23706;1885,80809;42,22336;27,18849
0,25161;18871,79487;406,23706;1885,80809;42,21992;27,19593
0,25161;18871,79487;406,23706;1885,80809;42,21458;27,19345
0,25161;18871,79487;406,23706;1885,80809;42,23499;27,19555
0,25161;18871,79487;406,23706;1885,80809;42,23204;27,19593
0,25161;18871,79487;406,23706;1885,80809;42,22355;27,19707
0,25161;18871,79487;406,23706;1885,80809;42,21563;27,19288
0,25161;18871,79487;406,23706;1885,80809;42,21735;27,18239
0,25161;18871,79487;406,23706;1885,80809;42,22870;27,18143
0,25161;18871,79487;406,23706;1885,80809;42,23623;27,17781
0,25161;18871,79487;406,23706;1885,80809;42,23661;27,17266
0,25161;18871,79487;406,23706;1885,80809;42,27428;27,16808
0,25161;18871,79487;406,23706;1885,80809;42,31377;27,16103
0,25161;18871,79487;406,23706;1885,80809;42,33875;27,16370
0,25161;18871,79487;406,23706;1885,80809;42,39054;27,16331
0,25161;18871,79487;406,23706;1885,80809;42,45682;27,15416
0,25161;18871,79487;406,23706;1885,80809;42,52262;27,14996
0,25161;18871,79487;406,23706;1885,80809;42,65785;27,14329
0,25484;18620,25316;421,61537;2042,82842;42,75017;27,13985
0,25161;18871,79487;406,23706;1885,80809;42,87910;27,13566
0,25161;18871,79487;406,23706;1885,80809;42,98973;27,12097
0,25484;18620,25316;421,61537;2042,82842;42,94538;27,12688
0,25484;18620,25316;421,61537;2042,82842;42,93528;27,13394
0,25484;18620,25316;421,61537;2042,82842;43,03112;27,13470
0,25484;18620,25316;421,61537;2042,82842;43,06507;27,13566
0,25484;18620,25316;421,61537;2042,82842;43,17999;27,13127
0,25484;18620,25316;421,61537;2042,82842;43,22605;27,12841
0,25484;18620,25316;421,61537;2042,82842;43,15825;27,12593
0,25484;18620,25316;421,61537;2042,82842;43,10503;27,13680
0,25484;18620,25316;421,61537;2042,82842;42,97171;27,13871
0,25484;18620,25316;421,61537;2042,82842;43,00737;27,14100
0,25484;18620,25316;421,61537;2042,82842;42,95855;27,14367
0,25161;18871,79487;406,23706;1885,80809;42,93375;27,13776
0,25484;18620,25316;421,61537;2042,82842;42,92660;27,12994
0,25484;18620,25316;421,61537;2042,82842;42,92974;27,12917
0,25161;18871,79487;406,23706;1885,80809;42,93385;27,12269
0,25484;18620,25316;421,61537;2042,82842;42,87901;27,12517
0,25484;18620,25316;421,61537;2042,82842;42,84706;27,13604
0,25484;18620,25316;421,61537;2042,82842;42,80815;27,14634
0,25484;18620,25316;421,61537;2042,82842;42,79766;27,14500
0,25484;18620,25316;421,61537;2042,82842;42,78574;27,14996
0,25484;18620,25316;421,61537;2042,82842;42,74607;27,15702
0,25484;18620,25316;421,61537;2042,82842;42,75198;27,15206
0,25484;18620,25316;421,61537;2042,82842;42,81416;27,14901
0,25484;18620,25316;421,61537;2042,82842;42,82846;27,15034
0,25484;18620,25316;421,61537;2042,82842;42,84744;27,15569
0,25806;18375,00000;437,38228;2210,81647;42,90829;27,16408
0,25806;18375,00000;437,38228;2210,81647;42,97142;27,16465
0,25806;18375,00000;437,38228;2210,81647;42,96160;27,17094
0,25806;18375,00000;437,38228;2210,81647;42,91830;27,17724
0,25806;18375,00000;437,38228;2210,81647;42,89989;27,17743
0,25806;18375,00000;437,38228;2210,81647;42,91210;27,18048
0,25806;18375,00000;437,38228;2210,81647;42,89303;27,18945
0,25806;18375,00000;437,38228;2210,81647;42,92164;27,18945
0,25806;18375,00000;437,38228;2210,81647;42,96732;27,18315
0,25806;18375,00000;437,38228;2210,81647;42,98315;27,18773
0,25806;18375,00000;437,38228;2210,81647;42,97543;27,18563
0,25806;18375,00000;437,38228;2210,81647;42,95988;27,18391
0,25806;18375,00000;437,38228;2210,81647;43,07413;27,18277
0,25806;18375,00000;437,38228;2210,81647;43,04075;27,18182
0,25806;18375,00000;437,38228;2210,81647;43,05992;27,18239
0,25806;18375,00000;437,38228;2210,81647;43,11953;27,16217
0,25806;18375,00000;437,38228;2210,81647;43,09587;27,15569
0,25806;18375,00000;437,38228;2210,81647;43,20898;27,14958
0,25806;18375,00000;437,38228;2210,81647;43,31875;27,12803
0,25806;18375,00000;437,38228;2210,81647;43,31512;27,12841
0,25806;18375,00000;437,38228;2210,81647;43,26620;27,12517
0,25806;18375,00000;437,38228;2210,81647;43,13707;27,12994
0,25806;18375,00000;437,38228;2210,81647;43,19277;27,13223
0,25806;18375,00000;437,38228;2210,81647;43,16158;27,13871
0,25806;18375,00000;437,38228;2210,81647;43,18008;27,14367
0,25806;18375,00000;437,38228;2210,81647;43,20602;27,14653
0,25806;18375,00000;437,38228;2210,81647;43,07957;27,15378
0,25806;18375,00000;437,38228;2210,81647;43,13173;27,15836
0,25806;18375,00000;437,38228;2210,81647;43,09940;27,16179
0,25806;18375,00000;437,38228;2210,81647;43,10265;27,16370
0,25806;18375,00000;437,38228;2210,81647;43,09006;27,16579
0,25806;18375,00000;437,38228;2210,81647;43,10522;27,17037
0,25806;18375,00000;437,38228;2210,81647;43,10713;27,17609
0,25806;18375,00000;437,38228;2210,81647;43,10818;27,17686
0,25806;18375,00000;437,38228;2210,81647;43,07337;27,17857
0,25806;18375,00000;437,38228;2210,81647;43,19086;27,18277
0,25806;18375,00000;437,38228;2210,81647;43,21718;27,18773
0,25806;18375,00000;437,38228;2210,81647;43,27593;27,18506
0,25806;18375,00000;437,38228;2210,81647;43,36777;27,17438
0,25806;18375,00000;437,38228;2210,81647;43,42260;27,15530
0,25806;18375,00000;437,38228;2210,81647;43,37797;27,16331
0,25806;18375,00000;437,38228;2210,81647;43,32676;27,16236
0,25806;18375,00000;437,38228;2210,81647;43,29891;27,17381
0,25806;18375,00000;437,38228;2210,81647;43,27784;27,17743
0,25806;18375,00000;437,38228;2210,81647;43,29472;27,18182
0,25806;18375,00000;437,38228;2210,81647;43,29138;27,18353
0,25806;18375,00000;437,38228;2210,81647;43,26344;27,19517
0,26129;18135,80247;453,54311;2390,39792;43,20593;27,19040
0,25806;18375,00000;437,38228;2210,81647;43,12963;27,19383
0,25806;18375,00000;437,38228;2210,81647;43,12429;27,19383
0,25806;18375,00000;437,38228;2210,81647;43,08777;27,19860
0,25806;18375,00000;437,38228;2210,81647;43,07728;27,19994
0,25806;18375,00000;437,38228;2210,81647;43,06374;27,20070
0,25806;18375,00000;437,38228;2210,81647;43,00604;27,20509
0,25806;18375,00000;437,38228;2210,81647;42,94720;27,20890
0,25806;18375,00000;437,38228;2210,81647;42,88502;27,21195
0,25484;18620,25316;421,61537;2042,82842;42,82227;27,21443
0,25484;18620,25316;421,61537;2042,82842;42,94443;27,21710
0,25484;18620,25316;421,61537;2042,82842;42,94758;27,21939
0,25484;18620,25316;421,61537;2042,82842;42,97380;27,22187
0,25484;18620,25316;421,61537;2042,82842;43,03923;27,22321
0,25484;18620,25316;421,61537;2042,82842;43,18180;27,20108
0,25484;18620,25316;421,61537;2042,82842;43,31646;27,18372
0,25484;18620,25316;421,61537;2042,82842;43,32848;27,17571
0,25806;18375,00000;437,38228;2210,81647;43,30378;27,17686
0,25484;18620,25316;421,61537;2042,82842;43,25933;27,18067
0,25484;18620,25316;421,61537;2042,82842;43,23235;27,18430
0,25806;18375,00000;437,38228;2210,81647;43,21480;27,18697
0,25806;18375,00000;437,38228;2210,81647;43,22281;27,18906
0,25806;18375,00000;437,38228;2210,81647;43,22577;27,19288
0,25806;18375,00000;437,38228;2210,81647;43,20364;27,19555
0,25806;18375,00000;437,38228;2210,81647;43,27345;27,18105
0,25806;18375,00000;437,38228;2210,81647;43,29596;27,17896
0,25806;18375,00000;437,38228;2210,81647;43,30492;27,15473
0,25806;18375,00000;437,38228;2210,81647;43,31264;27,13509
0,25806;18375,00000;437,38228;2210,81647;43,29967;27,13432
0,25806;18375,00000;437,38228;2210,81647;43,16273;27,12040
0,25806;18375,00000;437,38228;2210,81647;43,28928;27,11315
0,25806;18375,00000;437,38228;2210,81647;43,27669;27,11658
0,25806;18375,00000;437,38228;2210,81647;43,27784;27,12002
0,25806;18375,00000;437,38228;2210,81647;43,26000;27,12002
0,25806;18375,00000;437,38228;2210,81647;43,26191;27,12440
0,25806;18375,00000;437,38228;2210,81647;43,27211;27,13013
0,25806;18375,00000;437,38228;2210,81647;43,31846;27,12040
0,25806;18375,00000;437,38228;2210,81647;43,41087;27,10705
0,25806;18375,00000;437,38228;2210,81647;43,46828;27,09980
0,25806;18375,00000;437,38228;2210,81647;43,40239;27,08969
0,25806;18375,00000;437,38228;2210,81647;43,54229;27,07596
0,25806;18375,00000;437,38228;2210,81647;43,55621;27,07291
0,25806;18375,00000;437,38228;2210,81647;43,54591;27,07748
0,25806;18375,00000;437,38228;2210,81647;43,50033;27,08797
0,25806;18375,00000;437,38228;2210,81647;43,49375;27,08797
0,25806;18375,00000;437,38228;2210,81647;43,52732;27,08893
0,25806;18375,00000;437,38228;2210,81647;43,56003;27,07672
0,25806;18375,00000;437,38228;2210,81647;43,57185;27,07520
0,25806;18375,00000;437,38228;2210,81647;43,55555;27,07596
0,25806;18375,00000;437,38228;2210,81647;43,53886;27,08416
0,25806;18375,00000;437,38228;2210,81647;43,50786;27,09064
0,26129;18135,80247;453,54311;2390,39792;43,48297;27,09846
0,25806;18375,00000;437,38228;2210,81647;43,45751;27,10323
0,26129;18135,80247;453,54311;2390,39792;43,47591;27,10972
0,26129;18135,80247;453,54311;2390,39792;43,47315;27,10800
0,26129;18135,80247;453,54311;2390,39792;43,43185;27,12040
0,26129;18135,80247;453,54311;2390,39792;43,31017;27,12135
0,26129;18135,80247;453,54311;2390,39792;43,42413;27,12727
0,26129;18135,80247;453,54311;2390,39792;43,41278;27,13261
0,26129;18135,80247;453,54311;2390,39792;43,45150;27,13184
0,26129;18135,80247;453,54311;2390,39792;43,45989;27,13356
0,26129;18135,80247;453,54311;2390,39792;43,42890;27,14272
0,26129;18135,80247;453,54311;2390,39792;43,39504;27,14443
0,26129;18135,80247;453,54311;2390,39792;43,34774;27,15073
0,26129;18135,80247;453,54311;2390,39792;43,40878;27,14405
0,26129;18135,80247;453,54311;2390,39792;43,42537;27,13261
0,26129;18135,80247;453,54311;2390,39792;43,43958;27,13394
0,26129;18135,80247;453,54311;2390,39792;43,41726;27,14062
0,26129;18135,80247;453,54311;2390,39792;43,40286;27,13947
0,26129;18135,80247;453,54311;2390,39792;43,37807;27,14157
0,26129;18135,80247;453,54311;2390,39792;43,37416;27,14481
0,26129;18135,80247;453,54311;2390,39792;43,44673;27,13089
0,26129;18135,80247;453,54311;2390,39792;43,51063;27,10800
0,26129;18135,80247;453,54311;2390,39792;43,49985;27,10590
0,26129;18135,80247;453,54311;2390,39792;43,51234;27,11143
0,26129;18135,80247;453,54311;2390,39792;43,54591;27,11086
0,26129;18135,80247;453,54311;2390,39792;43,54048;27,11124
0,26129;18135,80247;453,54311;2390,39792;43,51740;27,11411
0,26129;18135,80247;453,54311;2390,39792;43,52169;27,12002
0,26129;18135,80247;453,54311;2390,39792;43,51006;27,12669
0,26129;18135,80247;453,54311;2390,39792;43,49394;27,12955
0,26129;18135,80247;453,54311;2390,39792;43,50252;27,12994
0,26129;18135,80247;453,54311;2390,39792;43,51845;27,12917
0,26129;18135,80247;453,54311;2390,39792;43,56270;27,12593
0,26129;18135,80247;453,54311;2390,39792;43,57843;27,11143
0,26129;18135,80247;453,54311;2390,39792;43,59236;27,10323
0,26129;18135,80247;453,54311;2390,39792;43,59283;27,10838
0,26129;18135,80247;453,54311;2390,39792;43,54200;27,11353
0,26452;17902,43902;470,10321;2582,22659;43,55192;27,11449
0,26452;17902,43902;470,10321;2582,22659;43,56594;27,11315
0,26452;17902,43902;470,10321;2582,22659;43,48774;27,11544
0,26452;17902,43902;470,10321;2582,22659;43,64853;27,10972
0,26452;17902,43902;470,10321;2582,22659;43,60123;27,10800
0,26452;17902,43902;470,10321;2582,22659;43,56394;27,11449
0,26452;17902,43902;470,10321;2582,22659;43,52407;27,12517
0,26452;17902,43902;470,10321;2582,22659;43,54849;27,12440
0,26452;17902,43902;470,10321;2582,22659;43,54305;27,13127
0,26452;17902,43902;470,10321;2582,22659;43,53495;27,13165
0,26452;17902,43902;470,10321;2582,22659;43,58873;27,12269
0,26452;17902,43902;470,10321;2582,22659;43,63136;27,11182
0,26452;17902,43902;470,10321;2582,22659;43,62946;27,10667
0,26452;17902,43902;470,10321;2582,22659;43,58978;27,11143
0,26452;17902,43902;470,10321;2582,22659;43,57796;27,11544
0,26452;17902,43902;470,10321;2582,22659;43,56861;27,12002
0,26452;17902,43902;470,10321;2582,22659;43,53752;27,12555
0,26452;17902,43902;470,10321;2582,22659;43,59455;27,10667
0,26452;17902,43902;470,10321;2582,22659;43,64834;27,08588
0,26452;17902,43902;470,10321;2582,22659;43,60476;27,08054
0,26452;17902,43902;470,10321;2582,22659;43,65883;27,07081
0,26452;17902,43902;470,10321;2582,22659;43,63976;27,06242
0,26452;17902,43902;470,10321;2582,22659;43,68219;27,05345
0,27097;17452,38095;504,44274;3005,38752;43,69822;27,05078
0,26452;17902,43902;470,10321;2582,22659;43,70375;27,03819
0,26452;17902,43902;470,10321;2582,22659;43,69421;27,03876
0,26452;17902,43902;470,10321;2582,22659;43,66026;27,04906
0,26452;17902,43902;470,10321;2582,22659;43,63384;27,05517
0,26452;17902,43902;470,10321;2582,22659;43,60971;27,06108
0,26452;17902,43902;470,10321;2582,22659;43,53704;27,06718
0,26452;17902,43902;470,10321;2582,22659;43,61763;27,07386
0,26452;17902,43902;470,10321;2582,22659;43,52312;27,07958
0,26452;17902,43902;470,10321;2582,22659;43,59303;27,08244
0,26452;17902,43902;470,10321;2582,22659;43,57004;27,08817
0,26452;17902,43902;470,10321;2582,22659;43,56050;27,09446
0,26452;17902,43902;470,10321;2582,22659;43,56775;27,09770
0,26452;17902,43902;470,10321;2582,22659;43,56575;27,10838
0,26452;17902,43902;470,10321;2582,22659;43,55440;27,10590
0,26452;17902,43902;470,10321;2582,22659;43,57405;27,11315
0,26452;17902,43902;470,10321;2582,22659;43,57510;27,11716
0,26452;17902,43902;470,10321;2582,22659;43,57920;27,11792
0,26452;17902,43902;470,10321;2582,22659;43,59503;27,11449
0,26452;17902,43902;470,10321;2582,22659;43,63165;27,10419
0,26129;18135,80247;453,54311;2390,39792;43,58625;27,10629
0,26129;18135,80247;453,54311;2390,39792;43,53037;27,10762
0,26129;18135,80247;453,54311;2390,39792;43,44254;27,11754
0,26129;18135,80247;453,54311;2390,39792;43,41860;27,11887
0,26129;18135,80247;453,54311;2390,39792;43,38827;27,12383
0,26129;18135,80247;453,54311;2390,39792;43,39161;27,12803
0,26129;18135,80247;453,54311;2390,39792;43,40973;27,12803
0,26129;18135,80247;453,54311;2390,39792;43,39962;27,13089
0,26129;18135,80247;453,54311;2390,39792;43,41240;27,13394
0,26129;18135,80247;453,54311;2390,39792;43,41335;27,13509
0,26129;18135,80247;453,54311;2390,39792;43,40124;27,13184
0,26129;18135,80247;453,54311;2390,39792;43,39914;27,11658
0,26129;18135,80247;453,54311;2390,39792;43,37835;27,11525
0,26129;18135,80247;453,54311;2390,39792;43,37206;27,11868
0,25806;18375,00000;437,38228;2210,81647;43,32504;27,12307
0,26129;18135,80247;453,54311;2390,39792;43,33696;27,12879
0,25806;18375,00000;437,38228;2210,81647;43,37568;27,11487
0,26129;18135,80247;453,54311;2390,39792;43,49051;27,09160
0,26129;18135,80247;453,54311;2390,39792;43,50138;27,09026
0,26129;18135,80247;453,54311;2390,39792;43,49213;27,08645
0,26129;18135,80247;453,54311;2390,39792;43,50166;27,08473
0,26129;18135,80247;453,54311;2390,39792;43,49909;27,08931
0,26129;18135,80247;453,54311;2390,39792;43,49632;27,09293
0,26129;18135,80247;453,54311;2390,39792;43,49575;27,09160
0,26129;18135,80247;453,54311;2390,39792;43,51587;27,10285
0,26129;18135,80247;453,54311;2390,39792;43,51130;27,09026
0,26129;18135,80247;453,54311;2390,39792;43,51292;27,08302
0,26129;18135,80247;453,54311;2390,39792;43,52226;27,08130
0,26129;18135,80247;453,54311;2390,39792;43,51559;27,08302
0,26129;18135,80247;453,54311;2390,39792;43,52484;27,08473
0,26129;18135,80247;453,54311;2390,39792;43,50510;27,08378
0,26129;18135,80247;453,54311;2390,39792;43,52551;27,06451
0,26129;18135,80247;453,54311;2390,39792;43,51826;27,06108
0,25806;18375,00000;437,38228;2210,81647;43,51482;27,05746
